package,version,published,unpacked_bytes,file_count,direct_deps,tree_size
prettier,3.9.1,2026-06-27,9953756,56,0,
prettier,3.9.2,2026-06-29,9953340,56,0,
prettier,3.9.3,2026-06-29,9953392,56,0,
prettier,3.9.4,2026-06-30,9953300,56,0,
prettier,3.9.5,2026-07-09,9951740,56,0,1
prettier,3.9.6,2026-07-21,9954439,56,0,1
react,16.3.0,2018-03-29,118031,8,4,19
react,16.3.1,2018-04-04,117939,8,4,19
react,16.3.2,2018-04-16,119109,8,4,
react,16.4.0,2018-05-24,123264,8,4,
react,16.4.1,2018-06-13,124298,8,4,
react,16.4.2,2018-08-01,124298,8,4,19
react,16.5.0,2018-09-06,165087,9,4,
react,16.5.1,2018-09-13,168497,9,4,
react,16.5.2,2018-09-18,174207,9,4,
react,16.6.0,2018-10-23,188655,9,4,7
react,16.6.1,2018-11-07,193273,9,4,
react,0.0.0-8b3c1e4-1d1a717,2018-11-12,70678,6,4,
react,0.0.0-a8988e4-1d1a717,2018-11-12,70460,6,4,
react,0.0.0-d5e1bf0-aee1b84,2018-11-12,70066,6,4,
react,0.0.0-0c756fb-697f004,2018-11-13,70680,6,4,
react,0.0.0-0c756fb-f7f79fd,2018-11-13,194789,9,4,
react,16.6.2,2018-11-13,70620,6,4,
react,16.6.3,2018-11-13,194684,9,4,
react,0.0.0-ed4c4a51c,2018-11-23,194583,10,4,
react,0.0.0-88ada9819,2018-11-29,194203,10,4,
react,0.0.0-c5b7d26c7,2018-12-03,196815,10,4,
react,0.0.0-4a1072194,2018-12-14,198220,10,4,
react,0.0.0-7325ebe4d,2018-12-14,198220,10,4,
react,16.7.0,2018-12-20,198986,10,4,
react,0.0.0-f22621f88,2019-01-09,200623,10,4,7
react,0.0.0-3e15b1c69,2019-01-14,198590,10,4,
react,0.0.0-fec00a869,2019-02-01,201481,10,4,
react,0.0.0-267ed9814,2019-02-05,201561,10,4,
react,0.0.0-d1326f466,2019-02-05,201561,10,4,
react,0.0.0-11565a207,2019-02-06,201565,10,4,
react,16.8.0,2019-02-06,201414,10,4,
react,16.8.1,2019-02-06,201418,10,4,
react,0.0.0-0e4135e8c,2019-02-13,202761,10,4,
react,0.0.0-dfabb77a9,2019-02-14,202761,10,4,
react,16.8.2,2019-02-14,202614,10,4,
react,0.0.0-b668168d4,2019-02-20,202765,10,4,
react,0.0.0-29b7b775f,2019-02-21,203276,10,4,
react,16.8.3,2019-02-21,203129,10,4,
react,0.0.0-741aa17a3,2019-03-05,203272,10,4,
react,16.8.4,2019-03-05,203125,10,4,
react,0.0.0-679402a66,2019-03-14,203258,10,4,
react,0.0.0-f9e41e3a5,2019-03-22,203918,10,4,
react,16.8.5,2019-03-22,203771,10,4,
react,0.0.0-297165f1e,2019-03-28,203918,10,4,
react,16.8.6,2019-03-28,203771,10,4,
react,0.0.0-c35e37aab,2019-04-03,207023,10,4,7
react,0.0.0-a9eff329c,2019-04-11,218167,10,4,
react,0.0.0-9ebe1768a,2019-04-15,217963,10,4,
react,0.0.0-4221565e1,2019-04-16,217963,10,4,
react,0.0.0-fb28e9048,2019-04-24,217969,10,4,
react,0.0.0-6da04b5d8,2019-05-06,218319,10,4,
react,0.0.0-50b50c26f,2019-05-20,221360,10,3,
react,0.0.0-fa1e8df11,2019-06-03,221627,10,3,
react,0.0.0-9f395904c,2019-07-13,226494,10,3,6
react,0.0.0-424099da6,2019-07-15,226494,10,3,
react,0.0.0-b4178af81,2019-07-18,226494,10,3,
react,0.0.0-bbd21066e,2019-07-23,228608,10,3,
react,0.0.0-db3ae32b8,2019-07-30,232793,10,3,
react,0.0.0-375616788,2019-08-01,232793,10,3,
react,0.0.0-a1dbb852c,2019-08-05,232819,10,3,
react,16.9.0,2019-08-08,232680,10,3,
react,0.0.0-8d5403877,2019-08-09,228780,10,3,
react,0.0.0-45b6443c9,2019-09-14,234332,10,3,
react,0.0.0-b4b8a349a,2019-09-17,233900,10,3,
react,0.0.0-3694a3b5e,2019-09-27,234788,10,3,
react,16.10.0,2019-09-27,234660,10,3,
react,0.0.0-d346d9208,2019-09-28,234792,10,3,
react,16.10.1,2019-09-28,234664,10,3,
react,0.0.0-4ab6305f6,2019-10-03,234798,10,3,6
react,16.10.2,2019-10-03,234665,10,3,
react,0.0.0-7082d5a2d,2019-10-18,233440,10,3,
react,0.0.0-1022ee0ec,2019-10-21,233440,10,3,
react,0.0.0-5faf377df,2019-10-22,233440,10,3,
react,16.11.0,2019-10-22,233342,10,3,
react,0.0.0-f6b8d31a7,2019-10-24,233444,10,3,
react,0.0.0-38dd17ab9,2019-11-08,228312,10,3,
react,0.0.0-b53ea6ca0,2019-11-12,228540,10,3,
react,16.12.0,2019-11-14,228442,10,3,
react,0.0.0-f42431abe,2019-12-16,222858,10,3,
react,0.0.0-241c4467e,2020-01-29,230327,10,3,6
react,0.0.0-57333ca33,2020-01-29,230327,10,3,
react,0.0.0-ea6ed3dbb,2020-02-19,233071,10,3,
react,0.0.0-5de5b6150,2020-02-21,203513,10,3,
react,0.0.0-8d7535e54,2020-02-25,203513,10,3,
react,0.0.0-d28bd2994,2020-02-26,204037,10,3,
react,16.13.0,2020-02-26,203939,10,3,
react,0.0.0-235a6c4af,2020-03-06,203311,10,2,
react,0.0.0-da834083c,2020-03-19,204042,10,3,
react,16.13.1,2020-03-19,203944,10,3,
react,0.0.0-d7382b6c4,2020-03-30,257470,18,2,
react,0.0.0-33c3af284,2020-05-06,273932,22,2,4
react,0.0.0-7f28234f8,2020-06-19,294338,18,2,
react,0.0.0-3d0895557,2020-07-31,299072,18,2,4
react,0.0.0-f77c7b9d7,2020-08-07,298376,18,2,
react,0.0.0-94c0244ba,2020-08-10,298376,18,2,
react,0.0.0-4e6999103,2020-08-28,297948,18,2,
react,0.0.0-3834174dd,2020-09-21,298632,18,2,
react,0.0.0-4ead6b530,2020-10-07,298628,18,2,4
react,0.14.10,2020-10-14,2669221,174,2,
react,15.7.0,2020-10-14,594615,66,5,
react,16.14.0,2020-10-14,270044,17,3,
react,17.0.0,2020-10-20,298431,18,2,
react,0.0.0-8e5adfbd7,2020-10-22,298580,18,2,
react,17.0.1,2020-10-22,298423,18,2,
react,0.0.0-dc27b5aaa,2021-02-02,298423,20,2,4
react,0.0.0-0935a1db3,2021-02-03,298423,20,2,
react,0.0.0-4c019585e,2021-02-04,298423,20,2,
react,0.0.0-a703c3f7e,2021-02-04,298423,20,2,
react,0.0.0-4e08fb10c,2021-02-05,298423,20,2,
react,0.0.0-bbb2ba8c8,2021-02-08,297427,20,2,
react,0.0.0-6c526c515,2021-02-09,297427,20,2,
react,0.0.0-3b870b1e0,2021-02-10,297427,20,2,
react,0.0.0-483358c38,2021-02-11,297427,20,2,
react,0.0.0-696e736be,2021-02-12,297427,20,2,
react,0.0.0-1a7472624,2021-02-15,297427,20,2,
react,0.0.0-6f8843837,2021-02-16,297427,20,2,
react,0.0.0-e2fd460cc,2021-02-17,297427,20,2,
react,0.0.0-af3d52611,2021-02-18,290378,20,2,
react,0.0.0-8af27aeed,2021-02-19,290378,20,2,
react,0.0.0-4190a3458,2021-02-24,290378,20,2,
react,0.0.0-9209c30ff,2021-02-25,290378,20,2,
react,0.0.0-0cf9fc10b,2021-02-26,290378,20,2,
react,0.0.0-553440bd1,2021-03-01,290378,20,2,
react,0.0.0-d857f9e4d,2021-03-02,291282,20,2,
react,0.0.0-ee4326357,2021-03-03,291282,20,2,
react,0.0.0-5fe091c77,2021-03-08,292266,20,2,
react,0.0.0-73e900b0e,2021-03-09,292266,20,2,
react,0.0.0-ec372faef,2021-03-10,292266,20,2,
react,0.0.0-bd245c1ba,2021-03-11,292266,20,2,
react,0.0.0-10cc40018,2021-03-12,292266,20,2,
react,0.0.0-00d4f95c2,2021-03-15,292266,20,2,
react,0.0.0-0203b6567,2021-03-16,292266,20,2,
react,0.0.0-825c3021f,2021-03-17,292266,20,2,
react,0.0.0-3fb11eed9,2021-03-18,292266,20,2,
react,0.0.0-7d06b80af,2021-03-19,292266,20,2,
react,0.0.0-12adaffef,2021-03-22,291284,18,2,
react,0.0.0-1fafac002,2021-03-22,290407,20,2,
react,17.0.2,2021-03-22,291127,18,2,
react,0.0.0-25bfa287f,2021-03-23,290407,20,2,
react,0.0.0-7b84dbd16,2021-03-24,290373,20,2,
react,0.0.0-6a589ad71,2021-03-25,290373,20,2,
react,0.0.0-a77dd13ed,2021-03-26,290373,20,2,
react,0.0.0-634cc52e6,2021-03-29,290373,20,2,
react,0.0.0-b48b38af6,2021-03-31,290373,20,2,
react,0.0.0-2c9fef32d,2021-04-01,290313,20,2,4
react,0.0.0-b4f119cdf,2021-04-02,290313,20,2,
react,0.0.0-a817840ea,2021-04-05,290313,20,2,
react,0.0.0-ee6a05c2b,2021-04-06,290192,20,2,
react,0.0.0-172e89b4b,2021-04-07,290598,20,2,
react,0.0.0-1214b302e,2021-04-08,290598,20,2,
react,0.0.0-bdc23c3db,2021-04-09,290598,20,2,
react,0.0.0-9d48779b3,2021-04-12,290598,20,2,
react,0.0.0-84c06fef8,2021-04-13,290598,20,2,
react,0.0.0-ea155e226,2021-04-14,290598,20,2,
react,0.0.0-11b07597e,2021-04-15,290598,20,2,
react,0.0.0-5027eb465,2021-04-16,290598,20,2,
react,0.0.0-af1a4cbf7,2021-04-19,290598,20,2,
react,0.0.0-78120032d,2021-04-20,290598,20,2,
react,0.0.0-89847bf6e,2021-04-21,290598,20,2,
react,0.0.0-a15586001,2021-04-22,290598,20,2,
react,0.0.0-709f94841,2021-04-23,290598,20,2,
react,0.0.0-48740429b,2021-04-26,290598,20,2,
react,0.0.0-269dd6ec5,2021-04-29,278455,20,2,
react,0.0.0-79740da4c,2021-05-03,278455,20,2,
react,0.0.0-d1542de3a,2021-05-04,281285,20,2,
react,0.0.0-8ea11306a,2021-05-05,281285,20,2,
react,0.0.0-bd070eb2c,2021-05-06,281285,20,2,
react,0.0.0-57768ef90,2021-05-07,281317,20,2,
react,0.0.0-3890fb52f,2021-05-10,281317,20,2,
react,0.0.0-b8fda6cab,2021-05-11,281317,20,2,
react,0.0.0-2bf4805e4,2021-05-12,286546,20,2,
react,0.0.0-46491dce9,2021-05-13,286546,20,2,
react,0.0.0-1a2d79250,2021-05-14,286546,20,2,
react,0.0.0-63927e084,2021-05-18,285442,20,2,
react,0.0.0-3f8f4675d,2021-05-19,285442,20,2,
react,0.0.0-132b72d7b,2021-05-20,285442,20,2,
react,0.0.0-51ebccc37,2021-05-21,285442,20,2,
react,0.0.0-459c34fde,2021-05-24,285442,20,2,
react,0.0.0-2d8d133e1,2021-05-25,285442,20,2,
react,0.0.0-bb1c82155,2021-05-26,285442,20,2,
react,0.0.0-3c2341416,2021-05-27,285442,20,2,
react,0.0.0-d75105fa9,2021-05-28,285442,20,2,
react,0.0.0-28625c6f4,2021-06-01,285442,20,2,
react,0.0.0-76f85b3e5,2021-06-02,285574,20,2,
react,0.0.0-a8964649b,2021-06-02,285574,20,2,
react,0.0.0-44cdfd6b7,2021-06-03,285574,20,2,
react,0.0.0-46926993f,2021-06-04,285574,20,2,
react,0.0.0-cc4d24ab0,2021-06-04,285574,20,2,
react,0.0.0-0eea57724,2021-06-07,285574,20,2,
react,18.0.0,2022-03-29,315644,20,1,3
react,18.1.0,2022-04-26,315446,20,1,3
react,18.2.0,2022-06-14,316108,20,1,
react,18.3.0,2024-04-25,318016,20,1,3
react,18.3.1,2024-04-26,318101,20,1,
react,19.0.0,2024-12-05,237477,27,0,1
react,19.1.0,2025-03-28,167000,27,0,1
react,19.1.1,2025-07-28,166994,27,0,1
react,19.2.0,2025-10-01,171604,27,0,1
react,19.0.1,2025-12-03,237477,27,0,
react,19.1.2,2025-12-03,166994,27,0,
react,19.2.1,2025-12-03,171604,27,0,
react,19.0.2,2025-12-11,237477,27,0,
react,19.0.3,2025-12-11,237477,27,0,
react,19.1.3,2025-12-11,166994,27,0,
react,19.1.4,2025-12-11,166994,27,0,
react,19.2.2,2025-12-11,171604,27,0,
react,19.2.3,2025-12-11,171604,27,0,
react,19.0.4,2026-01-26,237477,27,0,1
react,19.1.5,2026-01-26,166994,27,0,
react,19.2.4,2026-01-26,171604,27,0,
react,19.0.5,2026-04-08,237477,27,0,1
react,19.1.6,2026-04-08,166994,27,0,
react,19.2.5,2026-04-08,171604,27,0,
react,19.0.6,2026-05-06,237477,27,0,
react,19.1.7,2026-05-06,166994,27,0,
react,19.2.6,2026-05-06,171604,27,0,
react,19.0.7,2026-06-01,237477,27,0,
react,19.1.8,2026-06-01,166994,27,0,
react,19.2.7,2026-06-01,171604,27,0,
react,19.0.8,2026-07-21,237471,27,0,1
react,19.1.9,2026-07-21,166988,27,0,
react,19.2.8,2026-07-21,171598,27,0,1
remix,0.17.0,2021-04-29,7435,11,0,1
remix,0.17.1,2021-05-11,2417,7,1,
remix,0.17.2,2021-05-11,2417,7,1,
remix,0.17.3,2021-05-19,2417,7,1,
remix,0.17.4,2021-05-24,2417,7,1,
remix,0.17.5,2021-05-24,2417,7,1,
remix,0.18.0,2021-09-02,1738,5,1,5
remix,0.18.1,2021-09-08,1738,5,1,
remix,0.18.2,2021-09-18,1738,5,1,
remix,0.19.0,2021-10-08,1723,5,1,5
remix,0.19.1,2021-10-09,1723,5,1,
remix,0.19.2,2021-10-10,1723,5,1,
remix,0.19.3,2021-10-14,1723,5,1,
remix,0.20.0,2021-10-29,1978,5,1,
remix,0.20.1,2021-10-29,1978,5,1,
remix,0.21.0,2021-11-16,1978,5,1,
remix,1.0.3,2021-11-22,3034,6,1,
remix,1.0.4,2021-11-23,3034,6,1,
remix,1.0.5,2021-11-24,3231,6,1,
remix,1.0.6,2021-11-26,3231,6,1,
remix,1.1.0,2021-12-17,3246,6,1,
remix,1.1.1,2021-12-18,3246,6,1,
remix,1.1.2,2022-01-20,3246,6,1,5
remix,1.1.3,2022-01-20,3246,6,1,
remix,1.2.0,2022-02-16,2456,6,1,
remix,1.2.1,2022-02-16,2456,6,1,
remix,1.2.2,2022-02-21,2456,6,1,
remix,1.2.3,2022-03-01,2456,6,1,
remix,1.3.0,2022-03-16,2998,6,0,
remix,1.3.1,2022-03-16,2998,6,0,
remix,1.3.2,2022-03-18,2996,6,0,
remix,1.3.3,2022-03-23,2996,6,0,
remix,1.3.4,2022-03-31,2996,6,0,
remix,1.3.5,2022-04-07,2996,6,0,1
remix,1.4.0,2022-04-14,2996,6,0,
remix,1.4.1,2022-04-18,2996,6,0,
remix,1.4.2,2022-04-27,2996,6,0,
remix,1.4.3,2022-04-27,2996,6,0,
remix,1.5.0,2022-05-18,2996,6,0,
remix,1.5.1,2022-05-19,2996,6,0,
remix,1.6.0,2022-06-14,3035,6,0,
remix,1.6.1,2022-06-22,3035,6,0,
remix,1.6.2,2022-06-28,3162,6,0,
remix,1.6.3,2022-06-29,3162,6,0,
remix,1.6.4,2022-07-07,3162,6,0,1
remix,1.6.5,2022-07-14,3242,7,0,
remix,1.6.6,2022-07-29,3242,7,0,
remix,1.6.7,2022-07-30,3892,7,0,
remix,1.6.8,2022-08-12,3252,7,0,
remix,1.7.0,2022-08-25,3242,7,0,
remix,1.7.1,2022-09-16,3242,7,0,
remix,1.7.2,2022-09-21,3242,7,0,
remix,1.7.3,2022-10-20,100452,8,0,1
remix,1.7.4,2022-10-27,100452,8,0,
remix,1.7.5,2022-11-03,100452,8,0,
remix,1.7.6,2022-11-17,100452,8,0,
remix,1.8.0,2022-11-30,97293,8,0,
remix,1.8.1,2022-12-05,97295,8,0,
remix,1.8.2,2022-12-07,97295,8,0,
remix,1.9.0,2022-12-16,100623,8,0,
remix,1.10.0,2023-01-09,97454,8,0,1
remix,1.10.1,2023-01-13,97454,8,0,
remix,1.11.0,2023-01-18,94502,8,0,
remix,1.11.1,2023-01-21,94502,8,0,
remix,1.12.0,2023-01-30,90916,8,0,
remix,1.13.0,2023-02-15,90916,8,0,
remix,1.14.0,2023-03-01,91144,8,0,
remix,1.14.1,2023-03-09,91144,8,0,
remix,1.14.2,2023-03-14,91144,8,0,
remix,1.14.3,2023-03-15,91144,8,0,
remix,1.15.0,2023-03-31,91291,8,0,
remix,1.16.0,2023-05-01,91441,8,0,1
remix,1.16.1,2023-05-17,91441,8,0,
remix,1.17.0,2023-06-06,92502,8,0,
remix,1.17.1,2023-06-15,92502,8,0,
remix,1.18.0,2023-06-26,92506,8,0,
remix,1.18.1,2023-06-30,92506,8,0,
remix,1.19.0,2023-07-19,92506,8,0,1
remix,1.19.1,2023-07-21,92506,8,0,
remix,1.19.2,2023-08-04,92506,8,0,
remix,1.19.3,2023-08-09,92506,8,0,
remix,2.0.0,2023-09-15,57688,8,0,
remix,2.0.1,2023-09-21,60443,8,0,
remix,2.1.0,2023-10-16,60443,8,0,1
remix,2.2.0,2023-10-31,60745,8,0,
remix,2.3.0,2023-11-16,60753,8,0,
remix,2.3.1,2023-11-22,60879,8,0,
remix,2.4.0,2023-12-13,60753,8,0,
remix,2.4.1,2023-12-22,60101,8,0,
remix,2.5.0,2024-01-11,60101,8,0,1
remix,2.5.1,2024-01-18,60101,8,0,
remix,2.6.0,2024-02-01,60246,8,0,
remix,2.7.0,2024-02-20,60246,8,0,
remix,2.7.1,2024-02-21,60246,8,0,
remix,2.7.2,2024-02-21,60246,8,0,
remix,2.8.0,2024-02-28,60246,8,0,
remix,2.8.1,2024-03-07,60246,8,0,
remix,2.9.0,2024-04-23,3705,7,0,1
remix,2.9.1,2024-04-24,3705,7,0,
remix,2.9.2,2024-05-10,3705,7,0,
remix,2.10.0,2024-06-25,4170,7,0,
remix,2.10.1,2024-07-03,4170,7,0,1
remix,2.10.2,2024-07-04,4170,7,0,
remix,2.10.3,2024-07-16,4170,7,0,
remix,2.11.0,2024-08-01,4170,7,0,
remix,2.11.1,2024-08-05,4170,7,0,
remix,2.11.2,2024-08-15,4170,7,0,
remix,2.12.0,2024-09-09,4170,7,0,
remix,2.12.1,2024-09-19,4170,7,0,
remix,2.13.0,2024-10-11,4170,7,0,1
remix,2.13.1,2024-10-11,4170,7,0,
remix,2.14.0,2024-11-08,4168,7,0,
remix,2.15.0,2024-11-22,4170,7,0,
remix,2.15.1,2024-12-09,4170,7,0,
remix,2.15.2,2024-12-20,4170,7,0,
remix,2.15.3,2025-01-30,4170,7,0,1
remix,2.16.0,2025-02-27,4170,7,0,
remix,2.16.1,2025-03-17,4170,7,0,
remix,2.16.2,2025-03-19,4170,7,0,
remix,2.16.3,2025-03-28,4170,7,0,
remix,2.16.4,2025-03-31,4170,7,0,
remix,2.16.5,2025-04-09,4170,7,0,1
remix,2.16.6,2025-05-08,4170,7,0,
remix,2.16.7,2025-05-19,4170,7,0,
remix,2.16.8,2025-05-29,4170,7,0,
remix,2.17.0,2025-07-25,4170,7,0,1
remix,2.17.1,2025-09-17,4170,7,0,
remix,2.17.2,2025-10-29,4170,7,0,1
remix,2.17.3,2026-01-07,4170,7,0,1
remix,2.17.4,2026-01-12,4170,7,0,
remix,2.17.5,2026-06-01,4170,7,0,1
rollup,0.55.4,2018-02-09,2565399,157,1,47
rollup,0.55.5,2018-02-10,2565236,157,0,
rollup,0.56.0,2018-02-15,2635532,157,0,
rollup,0.56.1,2018-02-16,2635821,157,0,
rollup,0.56.2,2018-02-19,2638262,155,0,
rollup,0.56.3,2018-02-25,2642334,155,0,
rollup,0.56.4,2018-03-05,2647873,155,0,
rollup,0.56.5,2018-03-07,2755758,156,0,
rollup,0.57.0,2018-03-15,2572508,157,11,
rollup,0.57.1,2018-03-17,2577180,157,11,
rollup,0.58.0,2018-04-16,2811903,157,2,4
rollup,0.58.1,2018-04-18,2835862,157,2,
rollup,0.58.2,2018-04-23,2840106,157,2,
rollup,0.59.0,2018-05-15,2845651,157,2,
rollup,0.59.1,2018-05-16,2852018,157,2,
rollup,0.59.2,2018-05-21,2856792,157,2,
rollup,0.59.3,2018-05-24,2858351,157,2,
rollup,0.59.4,2018-05-28,2856348,157,2,
rollup,0.60.0,2018-06-06,2814630,9,2,
rollup,0.60.1,2018-06-07,2813045,9,2,
rollup,0.60.2,2018-06-11,2773742,9,2,
rollup,0.60.3,2018-06-13,2773888,9,2,
rollup,0.60.4,2018-06-13,2778386,9,2,
rollup,0.60.5,2018-06-14,2787990,9,2,
rollup,0.60.6,2018-06-14,2765923,9,2,
rollup,0.60.7,2018-06-14,2766020,9,2,
rollup,0.61.0,2018-06-20,2779311,9,2,
rollup,0.61.1,2018-06-21,2782407,9,2,
rollup,0.61.2,2018-06-23,2774225,9,2,
rollup,0.62.0,2018-06-27,2792239,9,2,
rollup,0.63.0,2018-07-17,2827399,9,2,4
rollup,0.63.1,2018-07-18,2827740,9,2,
rollup,0.63.2,2018-07-18,2827764,9,2,
rollup,0.63.3,2018-07-20,2827833,9,2,
rollup,0.63.4,2018-07-20,2787688,9,2,
rollup,0.63.5,2018-08-01,2789459,9,2,
rollup,0.64.0,2018-08-07,2795324,9,2,
rollup,0.64.1,2018-08-07,2796653,9,2,
rollup,0.65.0,2018-08-25,2830183,9,2,
rollup,0.65.1,2018-09-05,2830346,9,2,
rollup,0.65.2,2018-09-05,2831536,9,2,
rollup,0.66.0,2018-09-16,2376287,9,2,
rollup,0.66.1,2018-09-19,2355548,9,2,
rollup,0.66.2,2018-09-21,2356480,9,2,
rollup,0.66.3,2018-10-03,2357132,9,2,4
rollup,0.66.4,2018-10-04,2356837,9,2,
rollup,0.66.5,2018-10-09,2358529,9,2,
rollup,0.66.6,2018-10-10,2356994,9,2,
rollup,0.67.0,2018-11-04,2362708,9,2,
rollup,0.67.1,2018-11-11,2362724,9,2,
rollup,0.67.2,2018-11-17,2362738,9,2,
rollup,0.67.3,2018-11-17,2729606,10,2,
rollup,0.67.4,2018-12-03,2729729,10,2,
rollup,0.68.0,2018-12-16,2788369,10,2,
rollup,0.68.1,2018-12-19,2795253,10,2,
rollup,0.68.2,2018-12-23,2795723,10,2,
rollup,1.0.0,2018-12-28,2420799,10,3,
rollup,1.0.1,2019-01-03,2421989,10,3,5
rollup,1.0.2,2019-01-05,2424775,10,3,
rollup,1.1.0,2019-01-09,2417505,10,3,
rollup,1.1.1,2019-01-19,2418123,10,3,
rollup,1.1.2,2019-01-21,2418889,10,3,
rollup,1.2.0,2019-02-17,3222756,10,3,
rollup,1.2.1,2019-02-17,3222958,10,3,
rollup,1.2.2,2019-02-19,3223277,10,3,
rollup,1.2.3,2019-02-23,3223558,10,3,
rollup,1.2.4,2019-02-26,3224896,10,3,
rollup,1.2.5,2019-02-26,3225495,10,3,
rollup,1.3.0,2019-02-26,3256731,10,3,
rollup,1.3.1,2019-02-27,3257524,10,3,
rollup,1.3.2,2019-02-27,3257736,10,3,
rollup,1.3.3,2019-03-01,3257540,10,3,
rollup,1.4.0,2019-03-01,3260085,10,3,
rollup,1.4.1,2019-03-04,3260428,10,3,
rollup,1.4.2,2019-03-07,3261973,10,3,
rollup,1.5.0,2019-03-07,3261197,10,3,
rollup,1.6.0,2019-03-08,3263580,10,3,
rollup,1.6.1,2019-03-20,3265122,10,3,
rollup,1.7.0,2019-03-20,3265809,10,3,
rollup,1.7.1,2019-03-24,3266991,10,3,
rollup,1.7.2,2019-03-24,3268466,10,3,
rollup,1.7.3,2019-03-25,3269521,10,3,
rollup,1.7.4,2019-03-28,3269761,10,3,
rollup,1.8.0,2019-04-02,3270864,10,3,4
rollup,1.9.0,2019-04-05,3277396,10,3,
rollup,1.9.1,2019-04-10,3277835,10,3,
rollup,1.9.2,2019-04-10,3279270,10,3,
rollup,1.9.3,2019-04-10,3303836,10,3,
rollup,1.10.0,2019-04-11,3305023,10,3,
rollup,1.10.1,2019-04-19,3305607,10,3,
rollup,1.11.0,2019-05-03,3343585,10,3,
rollup,1.11.1,2019-05-04,3343735,10,3,
rollup,1.11.2,2019-05-04,3344776,10,3,
rollup,1.11.3,2019-05-05,3346030,10,3,
rollup,1.12.0,2019-05-15,3276047,10,3,
rollup,1.12.1,2019-05-16,3277397,10,3,
rollup,1.12.2,2019-05-17,3278662,10,3,
rollup,1.12.3,2019-05-19,3281757,10,3,
rollup,1.12.4,2019-05-27,3282131,10,3,
rollup,1.12.5,2019-05-30,2436298,10,3,
rollup,1.13.0,2019-05-31,2445782,10,3,
rollup,1.13.1,2019-06-01,2444641,10,3,
rollup,1.14.0,2019-06-05,2461486,10,3,
rollup,1.14.1,2019-06-05,2462603,10,3,
rollup,1.14.2,2019-06-05,2463160,10,3,
rollup,1.14.3,2019-06-06,2465310,10,3,
rollup,1.14.4,2019-06-07,2465646,10,3,
rollup,1.14.5,2019-06-09,2470504,10,3,
rollup,1.14.6,2019-06-10,2470948,10,3,
rollup,1.15.0,2019-06-11,2472301,10,3,
rollup,1.15.1,2019-06-11,2472842,10,3,
rollup,1.15.2,2019-06-13,2475147,10,3,
rollup,1.15.3,2019-06-13,2476194,10,3,
rollup,1.15.4,2019-06-14,2476457,10,3,
rollup,1.15.5,2019-06-14,2476430,10,3,
rollup,1.15.6,2019-06-16,2472419,10,3,
rollup,1.16.0,2019-06-21,2487085,10,3,
rollup,1.16.1,2019-06-21,2487309,10,3,
rollup,1.16.2,2019-06-22,2488734,10,3,
rollup,1.16.3,2019-06-29,2489631,10,3,
rollup,1.16.4,2019-07-02,2490517,10,3,4
rollup,1.16.5,2019-07-04,2491000,10,3,
rollup,1.16.6,2019-07-04,2490958,10,3,
rollup,1.16.7,2019-07-09,2492535,10,3,
rollup,1.17.0,2019-07-15,2499474,10,3,
rollup,1.18.0,2019-08-01,2501868,10,3,
rollup,1.19.0,2019-08-05,2470039,11,3,
rollup,1.19.1,2019-08-05,2470239,11,3,
rollup,1.19.2,2019-08-05,2522495,12,3,
rollup,1.19.3,2019-08-06,2522688,12,3,
rollup,1.19.4,2019-08-07,2525615,12,3,
rollup,1.20.0,2019-08-21,2542830,11,3,
rollup,1.20.1,2019-08-22,2543451,11,3,
rollup,1.20.2,2019-08-25,2544104,11,3,
rollup,1.20.3,2019-08-28,2543436,11,3,
rollup,1.21.0,2019-09-08,2555880,11,3,
rollup,1.21.1,2019-09-09,2557713,11,3,
rollup,1.21.2,2019-09-09,2557837,11,3,
rollup,1.21.3,2019-09-14,2558116,11,3,
rollup,1.21.4,2019-09-16,2605205,11,3,
rollup,1.22.0,2019-09-29,2605252,11,3,
rollup,1.23.0,2019-10-03,2608855,11,3,4
rollup,1.23.1,2019-10-05,2609164,11,3,
rollup,1.24.0,2019-10-15,2160010,11,3,
rollup,1.25.0,2019-10-18,2167204,11,3,
rollup,1.25.1,2019-10-20,2167347,11,3,
rollup,1.25.2,2019-10-23,2168018,11,3,
rollup,1.26.0,2019-10-27,2171879,11,3,
rollup,1.26.1,2019-10-31,2172429,11,3,
rollup,1.26.2,2019-10-31,2173199,11,3,
rollup,1.26.3,2019-11-02,2173502,11,3,
rollup,1.26.4,2019-11-09,2174076,11,3,
rollup,1.26.5,2019-11-11,2174465,11,3,
rollup,1.27.0,2019-11-12,2182163,11,3,
rollup,1.27.1,2019-11-18,2182848,11,3,
rollup,1.27.2,2019-11-18,2184039,11,3,
rollup,1.27.3,2019-11-20,2184794,11,3,
rollup,1.27.4,2019-11-22,2184080,11,3,
rollup,1.27.5,2019-11-25,2185599,11,3,
rollup,1.27.6,2019-11-30,2188298,11,3,
rollup,1.27.7,2019-12-01,2189707,11,3,
rollup,1.27.8,2019-12-02,2190476,11,3,
rollup,1.27.9,2019-12-07,2191350,11,3,
rollup,1.27.10,2019-12-11,2189975,11,3,
rollup,1.27.11,2019-12-12,2191548,11,3,
rollup,1.27.12,2019-12-13,2191780,11,3,
rollup,1.27.13,2019-12-14,2192085,11,3,
rollup,1.27.14,2019-12-22,2192739,11,3,
rollup,1.28.0,2020-01-04,2209125,11,3,5
